reservoir,timestamp
8956,2020-05-28T12:48:43.894869
8956,2020-05-28T12:53:46.194293
8956,2020-05-28T12:58:48.149044
8957,2020-05-28T13:03:51.770434
8958,2020-05-28T13:08:54.098949
8959,2020-05-28T13:13:56.518253
8960,2020-05-28T13:18:58.676311
8961,2020-05-28T13:24:01.362903
8962,2020-05-28T13:29:06.271480
8965,2020-05-28T13:34:10.339368
8968,2020-05-28T13:39:13.002911
8968,2020-05-28T13:44:15.297805
8969,2020-05-28T13:49:17.430842
8970,2020-05-28T13:54:20.890704
8970,2020-05-28T13:59:23.314302
8971,2020-05-28T14:04:26.163850
8973,2020-05-28T14:09:28.650033
8973,2020-05-28T14:14:32.518431
8975,2020-05-28T14:19:35.563749
8975,2020-05-28T14:24:37.841204
8976,2020-05-28T14:29:40.094071
8976,2020-05-28T14:34:42.475479
8978,2020-05-28T14:39:44.627404
8980,2020-05-28T14:44:46.970161
8982,2020-05-28T14:49:49.474433
8985,2020-05-28T14:54:52.290378
8986,2020-05-28T14:59:54.803015
8986,2020-05-28T15:04:58.876240
8986,2020-05-28T15:10:03.007223
8986,2020-05-28T15:15:06.094211
8986,2020-05-28T15:20:09.174784
8986,2020-05-28T15:25:13.557610
8986,2020-05-28T15:30:15.728941
8986,2020-05-28T15:35:17.905074
8987,2020-05-28T15:40:19.895831
8988,2020-05-28T15:45:24.278504
8989,2020-05-28T15:50:29.192956
8989,2020-05-28T15:55:32.362836
8989,2020-05-28T16:00:34.484852
8992,2020-05-28T16:05:38.391866
8993,2020-05-28T16:10:41.135105
8994,2020-05-28T16:15:46.953354
8994,2020-05-28T16:20:49.103948
8996,2020-05-28T16:25:54.181171
8996,2020-05-28T16:30:56.207973
8999,2020-05-28T16:35:59.743453
8999,2020-05-28T16:41:01.863080
9000,2020-05-28T16:46:05.690415
9002,2020-05-28T16:51:07.767942
9003,2020-05-28T16:56:10.884185
9003,2020-05-28T17:01:13.710577
9003,2020-05-28T17:06:18.297290
9003,2020-05-28T17:11:20.939339
9004,2020-05-28T17:16:25.957248
9004,2020-05-28T17:21:28.131267
9004,2020-05-28T17:26:33.631567
9004,2020-05-28T17:31:40.274747
9004,2020-05-28T17:36:42.915952
9004,2020-05-28T17:41:45.863603
9004,2020-05-28T17:46:50.523359
9004,2020-05-28T17:51:52.823364
9004,2020-05-28T17:56:57.384408
9004,2020-05-28T18:02:01.224770
9004,2020-05-28T18:07:08.514033
9004,2020-05-28T18:12:11.388443
9004,2020-05-28T18:17:15.559257
9004,2020-05-28T18:22:18.867178
9004,2020-05-28T18:27:21.294572
9004,2020-05-28T18:32:33.735604
9004,2020-05-28T18:37:36.931377
9004,2020-05-28T18:42:39.487763
9004,2020-05-28T18:47:42.005700
9004,2020-05-28T18:52:44.788471
9004,2020-05-28T18:57:47.427006
9004,2020-05-28T19:02:49.482186
9004,2020-05-28T19:07:52.874340
9004,2020-05-28T19:12:55.904992
9004,2020-05-28T19:17:58.827087
9004,2020-05-28T19:23:01.383644
9004,2020-05-28T19:28:03.669042
9004,2020-05-28T19:33:06.875488
9004,2020-05-28T19:38:09.643182
9004,2020-05-28T19:43:12.166019
9004,2020-05-28T19:48:15.206399
9004,2020-05-28T19:53:17.316161
9004,2020-05-28T19:58:19.637202
9004,2020-05-28T20:03:21.973255
9004,2020-05-28T20:08:24.897303
9004,2020-05-28T20:13:27.181823
9004,2020-05-28T20:18:29.478509
9004,2020-05-28T20:23:31.580785
9004,2020-05-28T20:28:33.871380
9004,2020-05-28T20:33:36.638261
9004,2020-05-28T20:38:38.854856
9004,2020-05-28T20:43:40.997607
9004,2020-05-28T20:48:43.121507
9004,2020-05-28T20:53:45.034043
9004,2020-05-28T20:58:47.805921
9004,2020-05-28T21:03:49.925173
9004,2020-05-28T21:08:52.184426
9004,2020-05-28T21:13:54.279939
9004,2020-05-28T21:18:56.722267
9004,2020-05-28T21:23:58.604859
9004,2020-05-28T21:29:01.574105
9004,2020-05-28T21:34:03.451091
9004,2020-05-28T21:39:06.324170
9004,2020-05-28T21:44:08.317011
9004,2020-05-28T21:49:11.264685
9004,2020-05-28T21:54:13.161976
9004,2020-05-28T21:59:15.587369
9004,2020-05-28T22:04:18.349158
9004,2020-05-28T22:09:20.735466
9004,2020-05-28T22:14:23.570656
9004,2020-05-28T22:19:25.848618
9004,2020-05-28T22:24:28.695902
9004,2020-05-28T22:29:31.623816
9004,2020-05-28T22:34:33.501722
9004,2020-05-28T22:39:36.326496
9004,2020-05-28T22:44:38.417833
9004,2020-05-28T22:49:40.945037
9004,2020-05-28T22:54:43.014155
9004,2020-05-28T22:59:45.316541
9004,2020-05-28T23:04:47.856722
9004,2020-05-28T23:09:50.307508
9004,2020-05-28T23:14:52.972725
9004,2020-05-28T23:19:55.491596
9004,2020-05-28T23:24:57.628285
9004,2020-05-28T23:29:59.855444
9004,2020-05-28T23:35:02.126113
9004,2020-05-28T23:40:04.414567
9004,2020-05-28T23:45:06.528481
9004,2020-05-28T23:50:08.583667
9004,2020-05-28T23:55:11.401637
9004,2020-05-29T00:00:13.432684
9004,2020-05-29T00:05:15.820592
9004,2020-05-29T00:10:18.073792
9004,2020-05-29T00:15:20.668282
9004,2020-05-29T00:20:22.905978
9004,2020-05-29T00:25:25.023343
9004,2020-05-29T00:30:27.180584
9004,2020-05-29T00:35:30.050160
9004,2020-05-29T00:40:32.776127
9004,2020-05-29T00:45:35.047598
9004,2020-05-29T00:50:37.299345
9004,2020-05-29T00:55:39.389358
9004,2020-05-29T01:00:42.105125
9004,2020-05-29T01:05:44.930903
9008,2020-05-29T01:10:46.983623
9009,2020-05-29T01:15:49.636762
9009,2020-05-29T01:20:51.781166
9009,2020-05-29T01:25:54.023935
9009,2020-05-29T01:30:56.223570
9015,2020-05-29T01:35:58.120236
9015,2020-05-29T01:41:00.378076
9015,2020-05-29T01:46:02.962027
9017,2020-05-29T01:51:05.380213
9017,2020-05-29T01:56:07.738928
9019,2020-05-29T02:01:09.963516
9019,2020-05-29T02:06:12.014352
9019,2020-05-29T02:11:14.868649
9019,2020-05-29T02:16:18.999920
9021,2020-05-29T02:21:22.032783
9021,2020-05-29T02:26:24.870303
9021,2020-05-29T02:31:27.069434
9023,2020-05-29T02:36:29.912653
9023,2020-05-29T02:41:32.728967
9023,2020-05-29T02:46:34.718393
9023,2020-05-29T02:51:36.972986
9024,2020-05-29T02:56:39.288733
9026,2020-05-29T03:01:41.844755
9026,2020-05-29T03:06:44.411178
9027,2020-05-29T03:11:47.449027
9027,2020-05-29T03:16:49.552693
9027,2020-05-29T03:21:51.891355
9028,2020-05-29T03:26:54.505941
9028,2020-05-29T03:31:56.876069
9031,2020-05-29T03:36:58.752513
9031,2020-05-29T03:42:03.191265
9031,2020-05-29T03:47:05.831940
9032,2020-05-29T03:52:08.323961
9032,2020-05-29T03:57:11.173712
9035,2020-05-29T04:02:14.017864
9038,2020-05-29T04:07:16.595456
9038,2020-05-29T04:12:18.901308
9040,2020-05-29T04:17:20.913840
9040,2020-05-29T04:22:23.292550
9040,2020-05-29T04:27:26.723176
9043,2020-05-29T04:32:29.458675
9043,2020-05-29T04:37:31.867461
9045,2020-05-29T04:42:34.725182
9046,2020-05-29T04:47:41.380588
9046,2020-05-29T04:52:43.883717
9046,2020-05-29T04:57:45.939928
9048,2020-05-29T05:02:48.662336
9050,2020-05-29T05:07:51.746860
9052,2020-05-29T05:12:54.864737
9053,2020-05-29T05:17:57.755541
9056,2020-05-29T05:23:01.791289
9056,2020-05-29T05:28:04.817129
9057,2020-05-29T05:33:07.752885
9057,2020-05-29T05:38:10.585047
9057,2020-05-29T05:43:13.600215
9058,2020-05-29T05:48:15.871315
9058,2020-05-29T05:53:18.390225
9061,2020-05-29T05:58:21.020614
9061,2020-05-29T06:03:31.476050
9061,2020-05-29T06:08:33.786565
9062,2020-05-29T06:13:37.234401
9063,2020-05-29T06:18:39.374346
9066,2020-05-29T06:23:41.768875
9067,2020-05-29T06:28:44.728884
9069,2020-05-29T06:33:50.188284
9070,2020-05-29T06:38:52.662913
9071,2020-05-29T06:44:04.740335
9071,2020-05-29T06:49:06.782000
9071,2020-05-29T06:54:10.078627
9072,2020-05-29T06:59:12.891654
9073,2020-05-29T07:04:16.182175
9075,2020-05-29T07:09:19.090431
9075,2020-05-29T07:14:24.343786
9075,2020-05-29T07:19:41.761197
9075,2020-05-29T07:24:44.931155
9075,2020-05-29T07:29:50.792061
9075,2020-05-29T07:34:53.429005
9077,2020-05-29T07:39:55.418046
9078,2020-05-29T07:44:58.126204
9080,2020-05-29T07:50:01.036690
9080,2020-05-29T07:55:05.100592
9080,2020-05-29T08:00:08.450612
9080,2020-05-29T08:05:11.649329
9081,2020-05-29T08:10:13.935804
9081,2020-05-29T08:15:17.475905
9081,2020-05-29T08:20:20.403271
9081,2020-05-29T08:25:23.702374
9081,2020-05-29T08:30:26.512492
9081,2020-05-29T08:35:30.005216
9083,2020-05-29T08:40:32.140173
9083,2020-05-29T08:45:36.390903
9083,2020-05-29T08:50:38.592256
9085,2020-05-29T08:55:41.087093
9085,2020-05-29T09:00:43.594995
9086,2020-05-29T09:05:55.345411
9086,2020-05-29T09:10:58.630330
9087,2020-05-29T09:16:02.095012
9088,2020-05-29T09:21:04.916130
9088,2020-05-29T09:26:08.012558
9089,2020-05-29T09:31:10.708925
9089,2020-05-29T09:36:13.368202
9091,2020-05-29T09:41:15.899497
9092,2020-05-29T09:46:18.504241
9095,2020-05-29T09:51:20.826214
9096,2020-05-29T09:56:27.288058
9099,2020-05-29T10:01:29.933583
9100,2020-05-29T10:11:34.433503
9101,2020-05-29T10:16:36.807689
9101,2020-05-29T10:21:40.123451
9101,2020-05-29T10:26:43.075368
9101,2020-05-29T10:31:45.707208
9101,2020-05-29T10:36:48.709352
9101,2020-05-29T10:41:52.924367
9102,2020-05-29T10:46:57.967112
9103,2020-05-29T10:52:00.690255
9104,2020-05-29T10:57:03.887467
9108,2020-05-29T11:02:06.392322
9110,2020-05-29T11:07:10.282841
9110,2020-05-29T11:12:12.405050
9111,2020-05-29T11:17:16.291382
9114,2020-05-29T11:22:18.765130
9115,2020-05-29T11:27:28.536856
9115,2020-05-29T11:32:32.141459
9115,2020-05-29T11:37:34.840171
9116,2020-05-29T11:42:37.422513
9116,2020-05-29T11:47:40.380576
9116,2020-05-29T11:52:42.418058
9117,2020-05-29T11:57:46.205036
9117,2020-05-29T12:02:49.731544
9117,2020-05-29T12:07:54.176747
9121,2020-05-29T12:12:56.073328
9122,2020-05-29T12:23:44.536557
9123,2020-05-29T12:29:44.036149
9123,2020-05-29T12:34:46.372776
9123,2020-05-29T12:39:49.671110
9125,2020-05-29T12:44:51.721456
9127,2020-05-29T12:49:55.704222
9128,2020-05-29T12:54:58.864845
9128,2020-05-29T13:00:01.900689
9128,2020-05-29T13:05:04.892819
9128,2020-05-29T13:10:07.368997
9128,2020-05-29T13:15:34.329534
9128,2020-05-29T13:20:38.316737
9130,2020-05-29T13:25:41.236703
9131,2020-05-29T13:30:46.376544
9136,2020-05-29T13:35:48.671396
9139,2020-05-29T13:40:51.773129
9139,2020-05-29T13:45:54.877798
9145,2020-05-29T13:50:57.275422
9145,2020-05-29T13:55:59.880926
9148,2020-05-29T14:01:02.884306
9149,2020-05-29T14:06:05.339592
9151,2020-05-29T14:11:07.929510
9151,2020-05-29T14:16:15.049111
9152,2020-05-29T14:21:18.507601
9152,2020-05-29T14:26:20.461664
9152,2020-05-29T14:31:24.185193
9152,2020-05-29T14:36:26.197196
9152,2020-05-29T14:41:34.779824
9154,2020-05-29T14:46:39.976584
9156,2020-05-29T14:51:44.344405
9156,2020-05-29T14:56:46.458633
9156,2020-05-29T15:01:48.895221
9156,2020-05-29T15:06:51.365248
9156,2020-05-29T15:12:12.327044
9156,2020-05-29T15:17:14.765418
9156,2020-05-29T15:22:17.548934
9157,2020-05-29T15:27:21.916586
9159,2020-05-29T15:32:39.804930
9160,2020-05-29T15:37:43.144852
9161,2020-05-29T15:42:50.128101
9162,2020-05-29T15:47:52.750976
9163,2020-05-29T15:52:56.747327
9163,2020-05-29T15:57:58.896191
9164,2020-05-29T16:03:04.717783
9165,2020-05-29T16:08:24.186390
9166,2020-05-29T16:13:35.649602
9166,2020-05-29T16:18:37.815515
9167,2020-05-29T16:23:44.603097
9169,2020-05-29T16:28:51.645144
9169,2020-05-29T16:33:56.817058
9169,2020-05-29T16:39:04.294379
9169,2020-05-29T16:44:07.788257
9169,2020-05-29T16:49:10.937065
9170,2020-05-29T16:54:17.004407
9171,2020-05-29T16:59:19.172833
9171,2020-05-29T17:04:22.023592
9172,2020-05-29T17:09:27.166065
9172,2020-05-29T17:14:31.598311
9173,2020-05-29T17:19:34.172443
9173,2020-05-29T17:24:41.083061
9173,2020-05-29T17:29:43.824734
9176,2020-05-29T17:34:47.346373
9176,2020-05-29T17:39:49.417300
9176,2020-05-29T17:44:53.609115
9176,2020-05-29T17:49:55.988024
9177,2020-05-29T17:54:59.969671
9178,2020-05-29T18:00:04.750395
9179,2020-05-29T18:05:07.625611
9180,2020-05-29T18:10:10.174894
9180,2020-05-29T18:15:12.828849
9180,2020-05-29T18:20:14.884129
9180,2020-05-29T18:25:19.448669
9180,2020-05-29T18:30:23.081247
9180,2020-05-29T18:35:25.444594
9180,2020-05-29T18:40:28.455810
9180,2020-05-29T18:45:31.883515
9180,2020-05-29T18:50:36.363510
9180,2020-05-29T18:55:38.709288
9180,2020-05-29T19:00:41.441077
9180,2020-05-29T19:05:43.804397
9180,2020-05-29T19:10:48.005190
9180,2020-05-29T19:15:51.001909
9180,2020-05-29T19:20:53.477983
9180,2020-05-29T19:25:55.764663
9180,2020-05-29T19:31:00.081839
9180,2020-05-29T19:36:02.709908
9180,2020-05-29T19:41:04.838133
9180,2020-05-29T19:46:06.934975
9180,2020-05-29T19:51:08.800463
9180,2020-05-29T19:56:11.907822
9180,2020-05-29T20:01:14.720443
9180,2020-05-29T20:06:17.712150
9180,2020-05-29T20:11:19.724262
9180,2020-05-29T20:16:21.961646
9180,2020-05-29T20:21:24.075617
9180,2020-05-29T20:26:26.460685
9180,2020-05-29T20:31:28.839942
9180,2020-05-29T20:36:33.381440
9180,2020-05-29T20:41:35.673603
9180,2020-05-29T20:46:38.104531
9180,2020-05-29T20:51:40.208478
9180,2020-05-29T20:56:42.796177
9180,2020-05-29T21:01:45.739234
9180,2020-05-29T21:06:48.114707
9180,2020-05-29T21:11:50.471151
9180,2020-05-29T21:16:53.920107
9180,2020-05-29T21:21:56.013296
9180,2020-05-29T21:26:58.211762
9180,2020-05-29T21:32:00.597220
9181,2020-05-29T21:37:03.720703
9181,2020-05-29T21:42:06.005830
9181,2020-05-29T21:47:08.350337
9181,2020-05-29T21:52:11.143195
9181,2020-05-29T21:57:13.229034
9181,2020-05-29T22:02:15.269181
9181,2020-05-29T22:07:17.339806
9181,2020-05-29T22:12:19.693932
9181,2020-05-29T22:17:21.946654
9181,2020-05-29T22:22:24.460357
9181,2020-05-29T22:27:27.783249
9181,2020-05-29T22:32:29.831996
9181,2020-05-29T22:37:32.819705
9181,2020-05-29T22:42:35.593334
9181,2020-05-29T22:47:39.567788
9181,2020-05-29T22:52:42.466063
9181,2020-05-29T22:57:44.649926
9181,2020-05-29T23:02:46.708334
9181,2020-05-29T23:07:48.946314
9181,2020-05-29T23:12:50.827386
9181,2020-05-29T23:17:53.328356
9181,2020-05-29T23:22:56.261732
9181,2020-05-29T23:27:58.308374
9181,2020-05-29T23:33:00.956509
9181,2020-05-29T23:38:03.909963
9181,2020-05-29T23:43:07.362715
9181,2020-05-29T23:48:09.713681
9181,2020-05-29T23:53:12.118135
9181,2020-05-29T23:58:14.309053
9181,2020-05-30T00:03:16.596674
9181,2020-05-30T00:08:18.998754
9181,2020-05-30T00:13:21.640547
9181,2020-05-30T00:18:24.219867
9181,2020-05-30T00:23:26.775332
9181,2020-05-30T00:28:28.992595
9181,2020-05-30T00:33:31.555204
9181,2020-05-30T00:38:33.847779
9181,2020-05-30T00:43:35.912469
9181,2020-05-30T00:48:38.491944
9181,2020-05-30T00:53:40.572666
9181,2020-05-30T00:58:42.765062
9181,2020-05-30T01:03:44.776310
9181,2020-05-30T01:08:47.522513
9181,2020-05-30T01:13:50.320160
9186,2020-05-30T01:18:53.342951
9187,2020-05-30T01:23:55.924514
9187,2020-05-30T01:28:58.419561
9188,2020-05-30T01:34:01.207435
9188,2020-05-30T01:39:03.895398
9190,2020-05-30T01:44:06.780858
9193,2020-05-30T01:49:09.335421
9193,2020-05-30T01:54:11.361432
9193,2020-05-30T01:59:13.547930
9194,2020-05-30T02:04:16.183718
9194,2020-05-30T02:09:21.523659
9195,2020-05-30T02:14:23.448504
9195,2020-05-30T02:19:25.801719
9195,2020-05-30T02:24:27.661576
9195,2020-05-30T02:29:30.798927
9196,2020-05-30T02:34:32.700390
9201,2020-05-30T02:39:35.328811
9202,2020-05-30T02:44:37.969028
9202,2020-05-30T02:49:40.222703
9203,2020-05-30T02:54:43.250372
9203,2020-05-30T02:59:45.362345
9203,2020-05-30T03:04:47.923563
9204,2020-05-30T03:09:50.201516
9205,2020-05-30T03:14:52.903522
9208,2020-05-30T03:19:55.226149
9208,2020-05-30T03:24:58.022948
9209,2020-05-30T03:30:00.582992
9209,2020-05-30T03:35:02.718479
9210,2020-05-30T03:40:05.004528
9211,2020-05-30T03:45:07.038138
9214,2020-05-30T03:50:10.110208
9215,2020-05-30T03:55:12.723855
9215,2020-05-30T04:00:15.683810
9216,2020-05-30T04:05:18.870590
9216,2020-05-30T04:10:21.693364
9216,2020-05-30T04:15:24.120819
9216,2020-05-30T04:20:31.462442
9216,2020-05-30T04:25:33.798150
9216,2020-05-30T04:30:37.427416
9218,2020-05-30T04:35:42.559099
9219,2020-05-30T04:40:45.792122
9219,2020-05-30T04:45:48.807875
9219,2020-05-30T04:50:51.871827
9219,2020-05-30T04:55:59.830007
9220,2020-05-30T05:01:02.885954
9221,2020-05-30T05:06:06.142596
9222,2020-05-30T05:11:09.433249
9224,2020-05-30T05:16:11.582279
9226,2020-05-30T05:21:18.530283
9226,2020-05-30T05:26:20.673293
9227,2020-05-30T05:31:23.699798
9227,2020-05-30T05:36:26.416525
9227,2020-05-30T05:41:28.844638
9227,2020-05-30T05:46:31.230223
9232,2020-05-30T05:51:33.463522
9232,2020-05-30T05:56:35.667909
9234,2020-05-30T06:01:38.418915
9235,2020-05-30T06:06:40.444189
9236,2020-05-30T06:11:44.784577
9237,2020-05-30T06:16:47.495388
9237,2020-05-30T06:21:49.830208
9239,2020-05-30T06:26:52.060990
9239,2020-05-30T06:31:54.320165
9239,2020-05-30T06:36:56.326139
9239,2020-05-30T06:42:00.293565
9242,2020-05-30T06:47:02.424457
9243,2020-05-30T06:52:04.942445
9243,2020-05-30T06:57:07.108438
9244,2020-05-30T07:02:10.883206
9244,2020-05-30T07:07:13.264094
9246,2020-05-30T07:12:17.221995
9246,2020-05-30T07:17:19.186031
9246,2020-05-30T07:22:25.311978
9246,2020-05-30T07:27:27.317670
9246,2020-05-30T07:32:31.555748
9246,2020-05-30T07:37:33.752601
9249,2020-05-30T07:42:36.068789
9255,2020-05-30T07:47:38.337072
9260,2020-05-30T07:52:41.666731
9262,2020-05-30T07:57:44.375465
9262,2020-05-30T08:02:55.815260
9263,2020-05-30T08:07:57.849495
9264,2020-05-30T08:13:00.441915
9264,2020-05-30T08:18:04.718212
9265,2020-05-30T08:23:10.051813
9266,2020-05-30T08:28:13.444872
9266,2020-05-30T08:33:16.706911
9267,2020-05-30T08:38:19.800667
9267,2020-05-30T08:43:23.784400
9271,2020-05-30T08:48:27.320341
9271,2020-05-30T08:53:30.124926
9272,2020-05-30T08:58:32.780976
9273,2020-05-30T09:03:36.024166
9275,2020-05-30T09:08:38.578796
9276,2020-05-30T09:13:41.737873
9276,2020-05-30T09:18:44.765605
9277,2020-05-30T09:23:50.237303
9277,2020-05-30T09:28:53.263962
9277,2020-05-30T09:33:58.176101
9277,2020-05-30T09:39:00.712868
9280,2020-05-30T09:44:03.916451
9280,2020-05-30T09:49:08.276386
9282,2020-05-30T09:54:10.679332
9283,2020-05-30T09:59:13.176958
9284,2020-05-30T10:04:16.059074
9285,2020-05-30T10:15:29.104842
9285,2020-05-30T10:20:31.303953
9285,2020-05-30T10:25:34.207787
9287,2020-05-30T10:30:36.200995
9289,2020-05-30T10:35:38.350108
9289,2020-05-30T10:40:40.461186
9289,2020-05-30T10:45:44.077172
9290,2020-05-30T10:50:46.598091
9290,2020-05-30T10:55:49.447322
9290,2020-05-30T11:00:52.164229
9290,2020-05-30T11:05:55.238231
9290,2020-05-30T11:11:00.467982
9291,2020-05-30T11:16:02.919022
9293,2020-05-30T11:21:05.344233
9293,2020-05-30T11:26:09.660424
9293,2020-05-30T11:31:13.760167
9294,2020-05-30T11:36:19.149449
9294,2020-05-30T11:41:21.920923
9294,2020-05-30T11:46:24.335440
9294,2020-05-30T11:51:39.501027
9294,2020-05-30T11:56:46.609517
9294,2020-05-30T12:01:48.733746
9297,2020-05-30T12:06:52.525579
9297,2020-05-30T12:11:55.530564
9300,2020-05-30T12:16:59.526002
9301,2020-05-30T12:22:01.980902
9301,2020-05-30T12:27:09.493781
9302,2020-05-30T12:32:11.603089
9303,2020-05-30T12:37:15.195799
9304,2020-05-30T12:42:17.354701
9306,2020-05-30T12:47:20.201149
9307,2020-05-30T12:52:22.187686
9307,2020-05-30T12:57:25.202414
9307,2020-05-30T13:02:28.227145
9308,2020-05-30T13:07:30.570403
9309,2020-05-30T13:12:32.686615
9310,2020-05-30T13:17:36.060568
9314,2020-05-30T13:22:38.356724
9314,2020-05-30T13:27:41.077558
9314,2020-05-30T13:32:43.480364
9315,2020-05-30T13:37:48.466519
9317,2020-05-30T13:42:50.856264
9319,2020-05-30T13:47:54.679837
9320,2020-05-30T13:52:57.375217
9320,2020-05-30T13:58:00.233547
9320,2020-05-30T14:03:03.293118
9320,2020-05-30T14:08:07.109513
9320,2020-05-30T14:13:09.487868
9323,2020-05-30T14:18:12.691892
9323,2020-05-30T14:23:15.340838
9325,2020-05-30T14:28:17.780363
9329,2020-05-30T14:33:20.791264
9329,2020-05-30T14:38:24.046928
9329,2020-05-30T14:43:27.644159
9329,2020-05-30T14:48:30.388436
9329,2020-05-30T14:53:33.506246
9332,2020-05-30T14:58:36.155878
9333,2020-05-30T15:03:38.187957
9333,2020-05-30T15:08:41.448541
9334,2020-05-30T15:13:46.108956
9334,2020-05-30T15:18:50.136779
9335,2020-05-30T15:23:56.022390
9338,2020-05-30T15:28:58.837534
9338,2020-05-30T15:34:02.583666
9338,2020-05-30T15:39:05.225402
9338,2020-05-30T15:44:07.237755
9338,2020-05-30T15:49:10.619292
9339,2020-05-30T15:54:12.667259
9339,2020-05-30T15:59:16.378169
9341,2020-05-30T16:04:18.623350
9343,2020-05-30T16:09:20.993540
9344,2020-05-30T16:14:24.782546
9344,2020-05-30T16:19:28.166575
9344,2020-05-30T16:24:31.008839
9346,2020-05-30T16:29:33.399952
9348,2020-05-30T16:34:38.214760
9350,2020-05-30T16:39:42.489812
9350,2020-05-30T16:44:44.746130
9353,2020-05-30T16:49:47.867932
9353,2020-05-30T16:54:50.284702
9355,2020-05-30T16:59:54.293644
9356,2020-05-30T17:04:57.161262
9360,2020-05-30T17:09:59.726131
9362,2020-05-30T17:15:04.266740
9362,2020-05-30T17:20:08.437623
9363,2020-05-30T17:25:13.713300
9365,2020-05-30T17:30:18.666414
9367,2020-05-30T17:35:23.938342
9367,2020-05-30T17:40:27.312192
9367,2020-05-30T17:45:29.663663
9367,2020-05-30T17:50:49.773003
9369,2020-05-30T17:55:52.770434
9369,2020-05-30T18:00:55.284627
9369,2020-05-30T18:05:57.342152
9369,2020-05-30T18:11:01.379464
9370,2020-05-30T18:16:05.635505
9370,2020-05-30T18:21:11.130575
9371,2020-05-30T18:26:14.387881
9371,2020-05-30T18:31:17.415026
9371,2020-05-30T18:36:19.461071
9371,2020-05-30T18:41:22.405651
9371,2020-05-30T18:46:27.359969
9371,2020-05-30T18:51:30.556270
9371,2020-05-30T18:56:32.796854
9371,2020-05-30T19:01:43.234266
9371,2020-05-30T19:06:47.333177
9371,2020-05-30T19:11:50.764052
9371,2020-05-30T19:16:53.811728
9371,2020-05-30T19:21:56.821471
9372,2020-05-30T19:26:59.099353
9372,2020-05-30T19:32:01.865053
9372,2020-05-30T19:37:04.895398
9372,2020-05-30T19:42:07.928822
9372,2020-05-30T19:47:10.994675
9372,2020-05-30T19:52:13.313012
9372,2020-05-30T19:57:15.875459
9372,2020-05-30T20:02:18.078208
9372,2020-05-30T20:07:20.105353
9372,2020-05-30T20:12:23.146938
9372,2020-05-30T20:17:26.104112
9372,2020-05-30T20:22:29.240905
9372,2020-05-30T20:27:31.336864
9372,2020-05-30T20:32:36.587862
9372,2020-05-30T20:37:39.110981
9372,2020-05-30T20:42:41.952411
9372,2020-05-30T20:47:44.851771
9373,2020-05-30T20:52:47.116411
9373,2020-05-30T20:57:49.244644
9373,2020-05-30T21:02:52.100123
9373,2020-05-30T21:07:54.623704
9373,2020-05-30T21:12:58.101698
9373,2020-05-30T21:18:00.239316
9373,2020-05-30T21:23:03.088642
9373,2020-05-30T21:28:05.203334
9373,2020-05-30T21:33:07.514269
9373,2020-05-30T21:38:09.581416
9373,2020-05-30T21:43:12.643499
9373,2020-05-30T21:48:17.864407
9373,2020-05-30T21:53:20.029690
9373,2020-05-30T21:58:22.568615
9373,2020-05-30T22:03:25.028200
9373,2020-05-30T22:08:26.929093
9373,2020-05-30T22:13:29.155607
9373,2020-05-30T22:18:31.144198
9373,2020-05-30T22:23:34.908359
9373,2020-05-30T22:28:36.923671
9373,2020-05-30T22:33:39.216647
9373,2020-05-30T22:38:41.490235
9373,2020-05-30T22:43:43.804850
9373,2020-05-30T22:48:45.698778
9373,2020-05-30T22:53:48.129699
9373,2020-05-30T22:58:50.136660
9373,2020-05-30T23:03:52.205730
9373,2020-05-30T23:08:54.283673
9373,2020-05-30T23:13:56.642685
9373,2020-05-30T23:18:59.513729
9373,2020-05-30T23:24:02.314569
9373,2020-05-30T23:29:04.467956
9373,2020-05-30T23:34:06.945764
9373,2020-05-30T23:39:08.865560
9373,2020-05-30T23:44:11.685085
9373,2020-05-30T23:49:13.756406
9373,2020-05-30T23:54:15.801004
9373,2020-05-30T23:59:18.409724
9373,2020-05-31T00:04:21.005403
9373,2020-05-31T00:09:23.097914
9373,2020-05-31T00:14:25.217359
9373,2020-05-31T00:19:27.155586
9373,2020-05-31T00:24:29.704870
9373,2020-05-31T00:29:31.805018
9373,2020-05-31T00:34:34.607151
9373,2020-05-31T00:39:37.832450
9373,2020-05-31T00:44:41.129382
9373,2020-05-31T00:49:43.413198
9373,2020-05-31T00:54:45.464102
9373,2020-05-31T00:59:48.096362
9373,2020-05-31T01:04:50.926414
9373,2020-05-31T01:09:53.352072
9374,2020-05-31T01:14:55.585089
9376,2020-05-31T01:19:57.717348
9378,2020-05-31T01:25:00.072946
9378,2020-05-31T01:30:02.123760
9378,2020-05-31T01:35:04.446522
9380,2020-05-31T01:40:07.286756
9380,2020-05-31T01:45:09.731049
9381,2020-05-31T01:50:12.169608
9381,2020-05-31T01:55:14.700727
9381,2020-05-31T02:00:16.584721
9383,2020-05-31T02:05:19.186691
9383,2020-05-31T02:10:21.462132
9383,2020-05-31T02:15:23.601238
9384,2020-05-31T02:20:25.951240
9384,2020-05-31T02:25:29.391545
9386,2020-05-31T02:30:31.318384
9386,2020-05-31T02:35:33.883712
9386,2020-05-31T02:40:35.947534
9386,2020-05-31T02:45:38.306148
9387,2020-05-31T02:50:40.428376
9387,2020-05-31T02:55:43.528519
9387,2020-05-31T03:00:46.188200
